token	left_score	right_score	pred_side	rule_hits
olshedy	10.000000	5.000000	left	1
qolsheedy	13.000000	0.000000	left	1
qy	0.000000	0.000000	unknown	0
rchr	0.000000	0.000000	unknown	0
ycheedy	42.400000	0.000000	left	1
okedy	6.750000	77.000000	right	1
lshedy	10.000000	0.000000	left	1
chr	51.000000	0.000000	left	1
shdal	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qolky	0.000000	0.000000	unknown	0
qokeeey	48.750000	0.000000	left	1
shedy	6.000000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
qodykey	3.000000	2.000000	left	1
qokedy	45.750000	0.000000	left	1
rsheedy	9.000000	0.000000	left	1
taiiin	0.000000	0.000000	unknown	0
sheol	6.000000	0.000000	left	1
teedy	3.000000	0.000000	left	1
yry	0.000000	0.000000	unknown	0
dcheol	41.400000	36.000000	left	1
kshey	8.000000	24.000000	right	1
qol	0.000000	0.000000	unknown	0
chshy	51.000000	0.000000	left	1
cheol	60.400000	0.000000	left	1
olchedy	9.400000	45.000000	right	1
ol	0.000000	5.000000	right	1
chs	51.000000	0.000000	left	1
ol	0.000000	5.000000	right	1
sheedy	9.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
tchedar	9.400000	7.000000	left	1
olain	0.000000	5.000000	right	1
checkhy	60.400000	0.000000	left	1
sal	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
qokal	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
qol	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
lol	0.000000	0.000000	unknown	0
qockhy	0.000000	0.000000	unknown	0
dol	2.000000	30.000000	right	1
chdy	51.000000	0.000000	left	1
dsheedal	11.000000	30.000000	right	1
qokal	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
dal	2.000000	30.000000	right	1
shedy	6.000000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
dal	2.000000	30.000000	right	1
olchy	0.000000	45.000000	right	1
lchedy	9.400000	2.000000	left	1
shedal	6.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
okal	0.750000	77.000000	right	1
chedy	60.400000	0.000000	left	1
qokal	39.750000	0.000000	left	1
shedy	6.000000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qol	0.000000	0.000000	unknown	0
chdy	51.000000	0.000000	left	1
lam	0.000000	0.000000	unknown	0
sor	0.000000	0.000000	unknown	0
sheol	6.000000	0.000000	left	1
chdy	51.000000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
dar	2.000000	30.000000	right	1
shedy	6.000000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qokal	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qokey	45.750000	0.000000	left	1
lshedy	10.000000	0.000000	left	1
dal	2.000000	30.000000	right	1
darcheedal	14.400000	30.000000	right	1
qeedy	3.000000	0.000000	left	1
qeedeey	3.000000	0.000000	left	1
olchey	9.400000	45.000000	right	1
lchey	9.400000	2.000000	left	1
qedy	0.000000	0.000000	unknown	0
or	0.000000	5.000000	right	1
cheey	63.400000	0.000000	left	1
qol	0.000000	0.000000	unknown	0
rar	0.000000	0.000000	unknown	0
ar	0.000000	0.000000	unknown	0
tedal	0.000000	0.000000	unknown	0
daiin	2.000000	30.000000	right	1
okaiin	0.750000	77.000000	right	1
shedy	6.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
qokain	39.750000	0.000000	left	1
otedy	0.000000	5.000000	right	1
dasy	2.000000	30.000000	right	1
olchedy	9.400000	45.000000	right	1
qol	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
qokchedy	49.150000	0.000000	left	1
qokeey	48.750000	0.000000	left	1
daiin	2.000000	30.000000	right	1
olol	0.000000	5.000000	right	1
qokaiin	39.750000	0.000000	left	1
sheol	6.000000	0.000000	left	1
ekedy	3.000000	0.000000	left	1
qokey	45.750000	0.000000	left	1
qokal	39.750000	0.000000	left	1
dal	2.000000	30.000000	right	1
daly	2.000000	30.000000	right	1
qoraiin	0.000000	0.000000	unknown	0
shey	6.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
chal	51.000000	0.000000	left	1
aiiin	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qol	0.000000	0.000000	unknown	0
daiin	2.000000	30.000000	right	1
sal	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
qokal	39.750000	0.000000	left	1
shed	6.000000	0.000000	left	1
keoly	5.000000	24.000000	right	1
qokal	39.750000	0.000000	left	1
salchedy	9.400000	2.000000	left	1
shey	6.000000	0.000000	left	1
fchor	0.000000	0.000000	unknown	0
qotas	0.000000	0.000000	unknown	0
olky	0.000000	5.000000	right	1
darory	2.000000	30.000000	right	1
dalohey	8.000000	30.000000	right	1
qol	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
oqokain	3.750000	5.000000	right	1
olkaiin	0.000000	5.000000	right	1
chckhy	51.000000	24.000000	left	1
qokal	39.750000	0.000000	left	1
dar	2.000000	30.000000	right	1
qokal	39.750000	0.000000	left	1
chees	63.400000	0.000000	left	1
ol	0.000000	5.000000	right	1
shedy	6.000000	0.000000	left	1
doraiin	2.000000	30.000000	right	1
ol	0.000000	5.000000	right	1
qoky	39.750000	0.000000	left	1
ches	60.400000	0.000000	left	1
ol	0.000000	5.000000	right	1
dal	2.000000	30.000000	right	1
daiin	2.000000	30.000000	right	1
sheekey	12.000000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
daiin	2.000000	30.000000	right	1
dail	2.000000	30.000000	right	1
qokedy	45.750000	0.000000	left	1
qotedy	0.000000	0.000000	unknown	0
sol	0.000000	0.000000	unknown	0
lchor	0.000000	2.000000	right	1
oiin	0.000000	5.000000	right	1
shedy	6.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
saiin	0.000000	0.000000	unknown	0
dal	2.000000	30.000000	right	1
sheedy	9.000000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
ral	0.000000	0.000000	unknown	0
dairol	2.000000	30.000000	right	1
shedy	6.000000	0.000000	left	1
rchy	0.000000	0.000000	unknown	0
sheor	6.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
qoky	39.750000	0.000000	left	1
chckhy	51.000000	24.000000	left	1
qokchy	39.750000	0.000000	left	1
ldol	0.000000	0.000000	unknown	0
tshedy	6.000000	0.000000	left	1
qokain	39.750000	0.000000	left	1
chedal	60.400000	0.000000	left	1
fchedy	9.400000	0.000000	left	1
cheky	60.400000	0.000000	left	1
sain	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
ol	0.000000	5.000000	right	1
tcho	0.000000	7.000000	right	1
dchy	32.000000	36.000000	right	1
lshedy	10.000000	0.000000	left	1
daly	2.000000	30.000000	right	1
dal	2.000000	30.000000	right	1
dsheedy	11.000000	30.000000	right	1
pcheol	9.400000	2.000000	left	1
lfol	0.000000	0.000000	unknown	0
ol	0.000000	5.000000	right	1
cheedy	63.400000	0.000000	left	1
qoty	0.000000	0.000000	unknown	0
shey	6.000000	0.000000	left	1
ol	0.000000	5.000000	right	1
sheey	9.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
lchedy	9.400000	2.000000	left	1
qokaiin	39.750000	0.000000	left	1
dal	2.000000	30.000000	right	1
daiin	2.000000	30.000000	right	1
chedy	60.400000	0.000000	left	1
qoar	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
shcthy	0.000000	31.000000	right	1
qotedy	0.000000	0.000000	unknown	0
rchr	0.000000	0.000000	unknown	0
oltedy	0.000000	5.000000	right	1
lchy	0.000000	2.000000	right	1
ycheey	42.400000	0.000000	left	1
qolshedy	10.000000	0.000000	left	1
qokal	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
checkhy	60.400000	0.000000	left	1
qokal	39.750000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
cheky	60.400000	0.000000	left	1
rar	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qokal	39.750000	0.000000	left	1
dary	2.000000	30.000000	right	1
qotal	0.000000	0.000000	unknown	0
dal	2.000000	30.000000	right	1
rain	0.000000	0.000000	unknown	0
solkchedy	9.400000	0.000000	left	1
shar	0.000000	0.000000	unknown	0
ytal	0.000000	4.000000	right	1
dy	2.000000	30.000000	right	1
dychedy	15.400000	30.000000	right	1
lkchey	9.400000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
rched	9.400000	0.000000	left	1
tchor	0.000000	7.000000	right	1
sheey	9.000000	0.000000	left	1
qokain	39.750000	0.000000	left	1
qokain	39.750000	0.000000	left	1
sheol	6.000000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
qokal	39.750000	0.000000	left	1
dary	2.000000	30.000000	right	1
qotchy	0.000000	9.000000	right	1
qokal	39.750000	0.000000	left	1
shedy	6.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
lchedy	9.400000	2.000000	left	1
qokedy	45.750000	0.000000	left	1
qol	0.000000	0.000000	unknown	0
raiin	0.000000	0.000000	unknown	0
chey	60.400000	0.000000	left	1
schedy	9.400000	0.000000	left	1
qotar	0.000000	0.000000	unknown	0
sarol	0.000000	0.000000	unknown	0
sheedy	9.000000	0.000000	left	1
qokain	39.750000	0.000000	left	1
cheey	63.400000	0.000000	left	1
raiin	0.000000	0.000000	unknown	0
daiin	2.000000	30.000000	right	1
shey	6.000000	0.000000	left	1
toldal	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
qotain	0.000000	0.000000	unknown	0
dolcheedy	14.400000	34.000000	right	1
rolchedy	9.400000	4.000000	left	1
qokedy	45.750000	0.000000	left	1
dcheol	41.400000	36.000000	left	1
kchedy	37.400000	24.000000	left	1
sockhey	6.000000	0.000000	left	1
qokal	39.750000	0.000000	left	1
qokal	39.750000	0.000000	left	1
shedy	6.000000	0.000000	left	1
sholdy	0.000000	0.000000	unknown	0
qokal	39.750000	0.000000	left	1
dar	2.000000	30.000000	right	1
qokeey	48.750000	0.000000	left	1
rol	0.000000	0.000000	unknown	0
chdor	51.000000	0.000000	left	1
cheey	63.400000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
saiin	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
qokeedy	48.750000	0.000000	left	1
qokam	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
lchedy	9.400000	2.000000	left	1
lkaiin	0.000000	0.000000	unknown	0
dy	2.000000	30.000000	right	1
qokal	39.750000	0.000000	left	1
dar	2.000000	30.000000	right	1
chdain	51.000000	0.000000	left	1
ldchey	13.400000	0.000000	left	1
ol	0.000000	5.000000	right	1
raiin	0.000000	0.000000	unknown	0
oldy	0.000000	5.000000	right	1
sosoral	0.000000	0.000000	unknown	0
okalo	0.750000	77.000000	right	1
oleoeder	2.000000	5.000000	right	1
okchdldlo	0.750000	77.000000	right	1
okchdy	0.750000	77.000000	right	1
tshedor	6.000000	0.000000	left	1
shedy	6.000000	0.000000	left	1
qopchedy	9.400000	34.000000	right	1
qokedy	45.750000	0.000000	left	1
dy	2.000000	30.000000	right	1
qokol	39.750000	0.000000	left	1
oky	0.750000	77.000000	right	1
qokeedy	48.750000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
shedy	6.000000	0.000000	left	1
tchedy	9.400000	7.000000	left	1
otar	0.000000	5.000000	right	1
olkedy	3.000000	5.000000	right	1
dam	2.000000	30.000000	right	1
qckhedy	6.000000	0.000000	left	1
cheky	60.400000	0.000000	left	1
dol	2.000000	30.000000	right	1
chedy	60.400000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
qokain	39.750000	0.000000	left	1
olkedy	3.000000	5.000000	right	1
yteedy	3.000000	4.000000	right	1
qotal	0.000000	0.000000	unknown	0
dol	2.000000	30.000000	right	1
shedy	6.000000	0.000000	left	1
qokedar	45.750000	0.000000	left	1
chcthhy	51.000000	31.000000	left	1
otor	0.000000	5.000000	right	1
dor	2.000000	30.000000	right	1
or	0.000000	5.000000	right	1
qokal	39.750000	0.000000	left	1
otedy	0.000000	5.000000	right	1
qokedy	45.750000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
dal	2.000000	30.000000	right	1
qokedy	45.750000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
s	0.000000	0.000000	unknown	0
kam	2.000000	24.000000	right	1
dshedy	8.000000	30.000000	right	1
qokedy	45.750000	0.000000	left	1
okar	0.750000	77.000000	right	1
qokedy	45.750000	0.000000	left	1
shedy	6.000000	0.000000	left	1
ykedy	46.200000	3.600000	left	1
shedy	6.000000	0.000000	left	1
qoky	39.750000	0.000000	left	1
schedy	9.400000	0.000000	left	1
keedy	8.000000	24.000000	right	1
qokedy	45.750000	0.000000	left	1
chckhd	51.000000	24.000000	left	1
qokain	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qotedy	0.000000	0.000000	unknown	0
dy	2.000000	30.000000	right	1
dshedy	8.000000	30.000000	right	1
deedy	5.000000	30.000000	right	1
qokeedy	48.750000	0.000000	left	1
otedy	0.000000	5.000000	right	1
otal	0.000000	5.000000	right	1
tedy	0.000000	0.000000	unknown	0
otey	0.000000	5.000000	right	1
oloiin	0.000000	5.000000	right	1
qoky	39.750000	0.000000	left	1
okeedy	9.750000	77.000000	right	1
sheety	9.000000	0.000000	left	1
qoteedy	3.000000	0.000000	left	1
otey	0.000000	5.000000	right	1
shckhedy	6.000000	24.000000	right	1
sokol	0.750000	0.000000	left	1
or	0.000000	5.000000	right	1
dor	2.000000	30.000000	right	1
shekedy	9.000000	0.000000	left	1
qokol	39.750000	0.000000	left	1
kechdy	5.000000	24.000000	right	1
otedy	0.000000	5.000000	right	1
ol	0.000000	5.000000	right	1
tedy	0.000000	0.000000	unknown	0
chckhedy	57.000000	24.000000	left	1
qokedy	45.750000	0.000000	left	1
ol	0.000000	5.000000	right	1
kedy	5.000000	24.000000	right	1
qokain	39.750000	0.000000	left	1
okedy	6.750000	77.000000	right	1
kedy	5.000000	24.000000	right	1
tol	0.000000	0.000000	unknown	0
dy	2.000000	30.000000	right	1
qoteedy	3.000000	0.000000	left	1
dy	2.000000	30.000000	right	1
sor	0.000000	0.000000	unknown	0
checkhy	60.400000	0.000000	left	1
or	0.000000	5.000000	right	1
chckhdy	51.000000	24.000000	left	1
dol	2.000000	30.000000	right	1
kedy	5.000000	24.000000	right	1
qokededy	45.750000	0.000000	left	1
qokan	39.750000	0.000000	left	1
ol	0.000000	5.000000	right	1
dchckhedy	38.000000	42.000000	right	1
qokchdy	39.750000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
okedy	6.750000	77.000000	right	1
dal	2.000000	30.000000	right	1
or	0.000000	5.000000	right	1
okeed	9.750000	77.000000	right	1
olkain	0.000000	5.000000	right	1
qokol	39.750000	0.000000	left	1
oted	0.000000	5.000000	right	1
okain	0.750000	77.000000	right	1
ched	60.400000	0.000000	left	1
or	0.000000	5.000000	right	1
alory	0.000000	0.000000	unknown	0
soiin	0.000000	0.000000	unknown	0
kar	2.000000	24.000000	right	1
kedy	5.000000	24.000000	right	1
pchey	9.400000	2.000000	left	1
tchdoltdy	0.000000	7.000000	right	1
ol	0.000000	5.000000	right	1
chedy	60.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
dar	2.000000	30.000000	right	1
ar	0.000000	0.000000	unknown	0
okain	0.750000	77.000000	right	1
y	0.000000	0.000000	unknown	0
ches	60.400000	0.000000	left	1
aiin	0.000000	0.000000	unknown	0
okeedy	9.750000	77.000000	right	1
qokain	39.750000	0.000000	left	1
chl	51.000000	0.000000	left	1
sol	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
dal	2.000000	30.000000	right	1
shdy	0.000000	0.000000	unknown	0
qokychdy	43.750000	0.000000	left	1
qchedy	9.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
cheeky	63.400000	0.000000	left	1
lokeedy	9.750000	0.000000	left	1
yched	39.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
daiin	2.000000	30.000000	right	1
chckhdy	51.000000	24.000000	left	1
lr	0.000000	0.000000	unknown	0
sain	0.000000	0.000000	unknown	0
sheor	6.000000	0.000000	left	1
ol	0.000000	5.000000	right	1
kchdy	28.000000	24.000000	left	1
roiin	0.000000	0.000000	unknown	0
okeedy	9.750000	77.000000	right	1
qokeedy	48.750000	0.000000	left	1
kedy	5.000000	24.000000	right	1
qokeey	48.750000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
olol	0.000000	5.000000	right	1
sokeedy	9.750000	0.000000	left	1
keol	5.000000	24.000000	right	1
loroin	0.000000	0.000000	unknown	0
olkeey	6.000000	5.000000	left	1
raiin	0.000000	0.000000	unknown	0
sol	0.000000	0.000000	unknown	0
shey	6.000000	0.000000	left	1
kary	2.000000	24.000000	right	1
or	0.000000	5.000000	right	1
csedy	51.000000	0.000000	left	1
qeedar	3.000000	0.000000	left	1
ain	0.000000	0.000000	unknown	0
aol	0.000000	0.000000	unknown	0
porain	0.000000	0.000000	unknown	0
ol	0.000000	5.000000	right	1
qokeedy	48.750000	0.000000	left	1
kchol	28.000000	24.000000	left	1
tchal	0.000000	7.000000	right	1
olkee	45.600000	5.000000	left	1
yfchey	9.400000	0.000000	left	1
ofchedy	9.400000	5.000000	left	1
taly	0.000000	0.000000	unknown	0
s	0.000000	0.000000	unknown	0
sheky	6.000000	0.000000	left	1
ol	0.000000	5.000000	right	1
kedy	5.000000	24.000000	right	1
chckhy	51.000000	24.000000	left	1
dain	2.000000	30.000000	right	1
oty	0.000000	5.000000	right	1
qokor	39.750000	0.000000	left	1
oky	0.750000	77.000000	right	1
dain	2.000000	30.000000	right	1
chy	51.000000	0.000000	left	1
ol	0.000000	5.000000	right	1
qokeedy	48.750000	0.000000	left	1
qokey	45.750000	0.000000	left	1
daiin	2.000000	30.000000	right	1
olkain	0.000000	5.000000	right	1
dal	2.000000	30.000000	right	1
chedy	60.400000	0.000000	left	1
ololdal	0.000000	5.000000	right	1
chchty	51.000000	24.000000	left	1
tedy	0.000000	0.000000	unknown	0
solkeedy	6.000000	0.000000	left	1
sheckhy	6.000000	0.000000	left	1
qokedy	45.750000	0.000000	left	1
otal	0.000000	5.000000	right	1
shedy	6.000000	0.000000	left	1
otar	0.000000	5.000000	right	1
olchedy	9.400000	45.000000	right	1
cthdy	51.000000	3.000000	left	1
qokedy	45.750000	0.000000	left	1
ckhdy	77.000000	0.000000	left	1
qokain	39.750000	0.000000	left	1
chedy	60.400000	0.000000	left	1
dalky	2.000000	30.000000	right	1
lkain	0.000000	0.000000	unknown	0
ykeedy	49.200000	3.600000	left	1
okaly	0.750000	77.000000	right	1
dy	2.000000	30.000000	right	1
ytedy	0.000000	4.000000	right	1
daiin	2.000000	30.000000	right	1
ykedy	46.200000	3.600000	left	1
yolsheey	13.000000	0.000000	left	1
qokchy	39.750000	0.000000	left	1
okal	0.750000	77.000000	right	1
ol	0.000000	5.000000	right	1
keedy	8.000000	24.000000	right	1
dyky	2.000000	32.000000	right	1
dshedy	8.000000	30.000000	right	1
qokeedy	48.750000	0.000000	left	1
qopchedy	9.400000	34.000000	right	1
qokaly	39.750000	0.000000	left	1
dar	2.000000	30.000000	right	1
okaiin	0.750000	77.000000	right	1
okeeal	9.750000	77.000000	right	1
am	0.000000	0.000000	unknown	0
y	0.000000	0.000000	unknown	0
sain	0.000000	0.000000	unknown	0
checkhy	60.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
cheeky	63.400000	0.000000	left	1
daiin	2.000000	30.000000	right	1
daiin	2.000000	30.000000	right	1
ytees	3.000000	4.000000	right	1
oly	0.000000	5.000000	right	1
qotchedy	9.400000	9.000000	left	1
lchedy	9.400000	2.000000	left	1
lchedy	9.400000	2.000000	left	1
kedy	5.000000	24.000000	right	1
qol	0.000000	0.000000	unknown	0
saiin	0.000000	0.000000	unknown	0
ckhain	77.000000	0.000000	left	1
or	0.000000	5.000000	right	1
osal	0.000000	5.000000	right	1
ol	0.000000	5.000000	right	1
s	0.000000	0.000000	unknown	0
aiin	0.000000	0.000000	unknown	0
shes	6.000000	0.000000	left	1
aiin	0.000000	0.000000	unknown	0
oly	0.000000	5.000000	right	1
sar	0.000000	0.000000	unknown	0
aiin	0.000000	0.000000	unknown	0
oteedy	3.000000	5.000000	right	1
ol	0.000000	5.000000	right	1
aiin	0.000000	0.000000	unknown	0
chedy	60.400000	0.000000	left	1
qotaiin	0.000000	0.000000	unknown	0
qokaiin	39.750000	0.000000	left	1
okedy	6.750000	77.000000	right	1
lkeedy	6.000000	0.000000	left	1
shedy	6.000000	0.000000	left	1
qol	0.000000	0.000000	unknown	0
shedy	6.000000	0.000000	left	1
qokaiin	39.750000	0.000000	left	1
drol	2.000000	30.000000	right	1
ykain	43.200000	3.600000	left	1
chdar	51.000000	0.000000	left	1
chedy	60.400000	0.000000	left	1
qokain	39.750000	0.000000	left	1
dy	2.000000	30.000000	right	1
dain	2.000000	30.000000	right	1
chfaiin	51.000000	0.000000	left	1
opaly	0.000000	8.000000	right	1
kotaly	2.000000	24.000000	right	1
daraloikhy	2.000000	30.000000	right	1
dchedaly	41.400000	36.000000	left	1
orory	0.000000	5.000000	right	1
okaral	0.750000	77.000000	right	1
pykedy	3.000000	2.000000	left	1
olfchedy	9.400000	5.000000	left	1
qokedy	45.750000	0.000000	left	1
spchy	0.000000	2.000000	right	1
chedy	60.400000	0.000000	left	1
rol	0.000000	0.000000	unknown	0
dor	2.000000	30.000000	right	1
ofchedy	9.400000	5.000000	left	1
qokedy	45.750000	0.000000	left	1
olshedy	10.000000	5.000000	left	1
qokedy	45.750000	0.000000	left	1
rshedy	6.000000	0.000000	left	1
cthdy	51.000000	3.000000	left	1
otedy	0.000000	5.000000	right	1
kedy	5.000000	24.000000	right	1
dal	2.000000	30.000000	right	1
dal	2.000000	30.000000	right	1
dol	2.000000	30.000000	right	1
oty	0.000000	5.000000	right	1
dal	2.000000	30.000000	right	1
qokedy	45.750000	0.000000	left	1
chety	60.400000	0.000000	left	1
qolshedy	10.000000	0.000000	left	1
okedy	6.750000	77.000000	right	1
dol	2.000000	30.000000	right	1
ees	3.000000	0.000000	left	1
olchey	9.400000	45.000000	right	1
qotedy	0.000000	0.000000	unknown	0
ol	0.000000	5.000000	right	1
dam	2.000000	30.000000	right	1
ol	0.000000	5.000000	right	1
chy	51.000000	0.000000	left	1
lshdy	4.000000	0.000000	left	1
lcheckhy	9.400000	2.000000	left	1
ol	0.000000	5.000000	right	1
keedy	8.000000	24.000000	right	1
lcheckhey	9.400000	2.000000	left	1
lolkedy	3.000000	0.000000	left	1
kain	2.000000	24.000000	right	1
ol	0.000000	5.000000	right	1
qor	0.000000	0.000000	unknown	0
olkeey	6.000000	5.000000	left	1
olkain	0.000000	5.000000	right	1
ol	0.000000	5.000000	right	1
eesey	3.000000	0.000000	left	1
ol	0.000000	5.000000	right	1
cheeky	63.400000	0.000000	left	1
dar	2.000000	30.000000	right	1
okal	0.750000	77.000000	right	1
dal	2.000000	30.000000	right	1
olchedy	9.400000	45.000000	right	1
ety	0.000000	0.000000	unknown	0
