tok_id	token	left_score	right_score	pred_side	rule_hits
17960	tol	0.0	0.0	unknown	0
17961	kaiin	2.0	24.0	right	1
17962	ytchdy	0.0	49.0	right	1
17963	chol	51.0	0.0	left	1
17964	ytedy	0.0	4.0	right	1
17965	ytain	0.0	4.0	right	1
17966	qodaiin	0.0	0.0	unknown	0
17967	ytody	0.0	4.0	right	1
17968	ykeshy	46.2	3.6	left	1
17969	ar	0.0	0.0	unknown	0
17970	dshey	8.0	30.0	right	1
17971	ytchy	0.0	49.0	right	1
17972	dy	2.0	30.0	right	1
17973	qotal	0.0	0.0	unknown	0
17974	shdy	0.0	0.0	unknown	0
17975	or	0.0	5.0	right	1
17976	aiin	0.0	0.0	unknown	0
17977	chody	51.0	0.0	left	1
17978	chey	60.4	0.0	left	1
17979	ol	0.0	5.0	right	1
17980	teody	0.0	0.0	unknown	0
17981	aiin	0.0	0.0	unknown	0
17982	qokeey	48.75	0.0	left	1
17983	ol	0.0	5.0	right	1
17984	kaiin	2.0	24.0	right	1
17985	ol	0.0	5.0	right	1
17986	kain	2.0	24.0	right	1
17987	olkeedy	6.0	5.0	left	1
17988	qopcheey	12.4	34.0	right	1
17989	oty	0.0	5.0	right	1
17990	daiin	2.0	30.0	right	1
17991	otam	0.0	5.0	right	1
17992	oteey	3.0	5.0	right	1
17993	ol	0.0	5.0	right	1
17994	tey	0.0	0.0	unknown	0
17995	choaiin	51.0	0.0	left	1
17996	ysheedy	9.0	0.0	left	1
17997	ychedy	39.4	0.0	left	1
17998	ytaiin	0.0	4.0	right	1
17999	otam	0.0	5.0	right	1
18000	aiin	0.0	0.0	unknown	0
18001	ychey	39.4	0.0	left	1
18002	or	0.0	5.0	right	1
18003	aiin	0.0	0.0	unknown	0
18004	ytair	0.0	4.0	right	1
18005	ytaim	0.0	4.0	right	1
18006	otal	0.0	5.0	right	1
18007	shod	0.0	0.0	unknown	0
18008	qokchy	39.75	0.0	left	1
18009	qoody	0.0	0.0	unknown	0
18010	saim	0.0	0.0	unknown	0
18011	shody	0.0	0.0	unknown	0
18012	qoty	0.0	0.0	unknown	0
18013	chody	51.0	0.0	left	1
18014	ytody	0.0	4.0	right	1
18015	olkey	3.0	5.0	right	1
18016	otoloty	0.0	5.0	right	1
18017	oltal	0.0	5.0	right	1
18018	oky	0.75	77.0	right	1
18019	dam	2.0	30.0	right	1
18020	dchol	32.0	36.0	right	1
18021	chedy	60.4	0.0	left	1
18022	qotain	0.0	0.0	unknown	0
18023	otaiin	0.0	5.0	right	1
18024	ol	0.0	5.0	right	1
18025	cheody	60.4	0.0	left	1
18026	olkeeody	6.0	5.0	left	1
18027	oreeem	3.0	5.0	right	1
18028	tchedy	9.4	7.0	left	1
18029	qokeedy	48.75	0.0	left	1
18030	qoedy	28.0	0.0	left	1
18031	qopchy	0.0	34.0	right	1
18032	raiin	0.0	0.0	unknown	0
18033	olpchey	9.4	7.0	left	1
18034	qokaiin	39.75	0.0	left	1
18035	taiin	0.0	0.0	unknown	0
18036	ytaiin	0.0	4.0	right	1
18037	ytaiin	0.0	4.0	right	1
18038	ytaiin	0.0	4.0	right	1
18039	or	0.0	5.0	right	1
18040	ar	0.0	0.0	unknown	0
18041	ytar	0.0	4.0	right	1
18042	am	0.0	0.0	unknown	0
18043	ykaiin	43.2	3.6	left	1
18044	qoeedy	31.0	0.0	left	1
18045	qor	0.0	0.0	unknown	0
18046	aiin	0.0	0.0	unknown	0
18047	ytechy	0.0	4.0	right	1
18048	ar	0.0	0.0	unknown	0
18049	aiin	0.0	0.0	unknown	0
18050	aram	0.0	0.0	unknown	0
18051	ysheey	9.0	0.0	left	1
18052	qotaiin	0.0	0.0	unknown	0
18053	chdy	51.0	0.0	left	1
18054	ypsheor	6.0	0.0	left	1
18055	ytain	0.0	4.0	right	1
18056	otain	0.0	5.0	right	1
18057	ytam	0.0	4.0	right	1
18058	daiinls	4.0	30.0	right	1
18059	aiin	0.0	0.0	unknown	0
18060	chcthy	51.0	31.0	left	1
18061	ykaiin	43.2	3.6	left	1
18062	ykaiin	43.2	3.6	left	1
18063	chdar	51.0	0.0	left	1
18064	araiin	0.0	0.0	unknown	0
18065	sain	0.0	0.0	unknown	0
18066	ytaiin	0.0	4.0	right	1
18067	ytapy	0.0	4.0	right	1
18068	odeeey	3.0	5.0	right	1
18069	dal	2.0	30.0	right	1
18070	dair	2.0	30.0	right	1
18071	ytam	0.0	4.0	right	1
18072	tchol	0.0	7.0	right	1
18073	olkey	3.0	5.0	right	1
18074	cfhyaiin	51.0	0.0	left	1
18075	opchedy	9.4	13.0	right	1
18076	okchedy	10.15	77.0	right	1
18077	or	0.0	5.0	right	1
18078	acheody	9.4	0.0	left	1
18079	eol	0.0	0.0	unknown	0
18080	shedy	6.0	0.0	left	1
18081	yteey	3.0	4.0	right	1
18082	daiin	2.0	30.0	right	1
18083	dady	2.0	30.0	right	1
18084	ychey	39.4	0.0	left	1
18085	ol	0.0	5.0	right	1
18086	keeey	8.0	24.0	right	1
18087	qotchedy	9.4	9.0	left	1
18088	qokeey	48.75	0.0	left	1
18089	qotchedar	9.4	9.0	left	1
18090	sheedy	9.0	0.0	left	1
18091	qokaiin	39.75	0.0	left	1
18092	qokedy	45.75	0.0	left	1
18093	ykaiin	43.2	3.6	left	1
18094	qotaiior	0.0	0.0	unknown	0
18095	am	0.0	0.0	unknown	0
18096	tcheod	9.4	7.0	left	1
18097	oteey	3.0	5.0	right	1
18098	yteeody	3.0	4.0	right	1
18099	chdy	51.0	0.0	left	1
18100	chedos	60.4	0.0	left	1
18101	shedy	6.0	0.0	left	1
18102	cheos	60.4	0.0	left	1
18103	s	0.0	0.0	unknown	0
18104	aiir	0.0	0.0	unknown	0
18105	sheey	9.0	0.0	left	1
18106	ytchcseey	3.0	55.0	right	1
18107	oteeodam	3.0	5.0	right	1
18108	yteedy	3.0	4.0	right	1
18109	ykeey	49.2	3.6	left	1
18110	daim	2.0	30.0	right	1
18111	choaiin	51.0	0.0	left	1
18112	checkhy	60.4	0.0	left	1
18113	sykeeeochy	6.0	2.0	left	1
18114	tcheey	12.4	7.0	left	1
18115	otodaiin	0.0	5.0	right	1
18116	opaiin	0.0	8.0	right	1
18117	otchey	9.4	14.0	right	1
18118	otam	0.0	5.0	right	1
18119	osheey	9.0	5.0	left	1
18120	or	0.0	5.0	right	1
18121	sheey	9.0	0.0	left	1
18122	tcheody	9.4	7.0	left	1
18123	qokain	39.75	0.0	left	1
18124	qodaiin	0.0	0.0	unknown	0
18125	olkar	0.0	5.0	right	1
18126	chedaiin	60.4	0.0	left	1
18127	ychedy	39.4	0.0	left	1
18128	qokody	39.75	0.0	left	1
18129	cholkain	51.0	0.0	left	1
18130	chedaly	60.4	0.0	left	1
18131	raraldy	0.0	0.0	unknown	0
18132	sheody	6.0	0.0	left	1
18133	rolkam	0.0	0.0	unknown	0
18134	dchey	41.4	36.0	left	1
18135	otain	0.0	5.0	right	1
18136	olkechy	3.0	5.0	right	1
18137	qokam	39.75	0.0	left	1
18138	chol	51.0	0.0	left	1
18139	kchdy	28.0	24.0	left	1
18140	chol	51.0	0.0	left	1
18141	tchdy	0.0	7.0	right	1
18142	dar	2.0	30.0	right	1
18143	aiin	0.0	0.0	unknown	0
18144	dy	2.0	30.0	right	1
18145	lshodair	4.0	0.0	left	1
18146	ykcho	43.2	27.2	left	1
18147	dar	2.0	30.0	right	1
18148	chody	51.0	0.0	left	1
18149	ykeeody	49.2	3.6	left	1
18150	qochey	9.4	0.0	left	1
18151	chcthey	57.0	31.0	left	1
18152	lkar	0.0	0.0	unknown	0
18153	ary	0.0	0.0	unknown	0
18154	dshedy	8.0	30.0	right	1
18155	kshey	8.0	24.0	right	1
18156	tchdy	0.0	7.0	right	1
18157	shdy	0.0	0.0	unknown	0
18158	ralkchedy	9.4	0.0	left	1
18159	ytchol	0.0	49.0	right	1
18160	qoty	0.0	0.0	unknown	0
18161	okshy	0.75	77.0	right	1
18162	tam	0.0	0.0	unknown	0
18163	tshedal	6.0	0.0	left	1
18164	ypchey	9.4	2.0	left	1
18165	shdy	0.0	0.0	unknown	0
18166	qopcheeody	12.4	34.0	right	1
18167	opchdy	0.0	13.0	right	1
18168	olfchey	9.4	5.0	left	1
18169	ypchey	9.4	2.0	left	1
18170	qotaiin	0.0	0.0	unknown	0
18171	dshedy	8.0	30.0	right	1
18172	qokeey	48.75	0.0	left	1
18173	qotchy	0.0	9.0	right	1
18174	shedy	6.0	0.0	left	1
18175	qokaiin	39.75	0.0	left	1
18176	chdy	51.0	0.0	left	1
18177	otor	0.0	5.0	right	1
18178	otaiin	0.0	5.0	right	1
18179	ykaiin	43.2	3.6	left	1
18180	qodaiin	0.0	0.0	unknown	0
18181	yochedy	9.4	0.0	left	1
18182	qotchey	9.4	9.0	left	1
18183	qoky	39.75	0.0	left	1
18184	daiin	2.0	30.0	right	1
18185	chdy	51.0	0.0	left	1
18186	oteedy	3.0	5.0	right	1
18187	qoty	0.0	0.0	unknown	0
18188	daiin	2.0	30.0	right	1
18189	om	0.0	5.0	right	1
18190	shor	0.0	0.0	unknown	0
18191	yteey	3.0	4.0	right	1
18192	oteedy	3.0	5.0	right	1
18193	shedaiin	6.0	0.0	left	1
18194	sheey	9.0	0.0	left	1
18195	otaiin	0.0	5.0	right	1
18196	ytaiin	0.0	4.0	right	1
18197	otodar	0.0	5.0	right	1
18198	aiin	0.0	0.0	unknown	0
18199	teeos	3.0	0.0	left	1
18200	aiin	0.0	0.0	unknown	0
18201	yteey	3.0	4.0	right	1
18202	qoteey	3.0	0.0	left	1
18203	otchey	9.4	14.0	right	1
18204	qoteeody	3.0	0.0	left	1
18205	cheeor	63.4	0.0	left	1
18206	cheedaiin	63.4	0.0	left	1
18207	toeeedchy	9.0	0.0	left	1
18208	okchey	10.15	77.0	right	1
18209	qokchedy	49.15	0.0	left	1
18210	shedy	6.0	0.0	left	1
18211	ytcheodar	9.4	49.0	right	1
18212	ytchey	9.4	49.0	right	1
18213	yteey	3.0	4.0	right	1
18214	chdal	51.0	0.0	left	1
18215	or	0.0	5.0	right	1
18216	cheey	63.4	0.0	left	1
18217	daiin	2.0	30.0	right	1
18218	cheokaiim	61.15	0.0	left	1
18219	tchedy	9.4	7.0	left	1
18220	chy	51.0	0.0	left	1
18221	tchey	9.4	7.0	left	1
18222	otchedy	9.4	14.0	right	1
18223	qokal	39.75	0.0	left	1
18224	oeedy	5.0	5.0	tie	1
18225	lkam	0.0	0.0	unknown	0
18226	oees	5.0	5.0	tie	1
18227	aiiin	0.0	0.0	unknown	0
18228	yteeedy	3.0	4.0	right	1
18229	chedy	60.4	0.0	left	1
18230	qotaiin	0.0	0.0	unknown	0
18231	cheody	60.4	0.0	left	1
18232	ytchey	9.4	49.0	right	1
18233	otaiin	0.0	5.0	right	1
18234	kshd	2.0	24.0	right	1
18235	qotar	0.0	0.0	unknown	0
18236	chear	60.4	0.0	left	1
18237	or	0.0	5.0	right	1
18238	am	0.0	0.0	unknown	0
18239	yteeo	3.0	4.0	right	1
18240	dy	2.0	30.0	right	1
18241	chedy	60.4	0.0	left	1
18242	qokal	39.75	0.0	left	1
18243	yteey	3.0	4.0	right	1
18244	qotar	0.0	0.0	unknown	0
18245	am	0.0	0.0	unknown	0
18246	dcheey	44.4	36.0	left	1
18247	teeody	3.0	0.0	left	1
18248	oty	0.0	5.0	right	1
18249	otchedy	9.4	14.0	right	1
18250	daiir	2.0	30.0	right	1
18251	aiim	0.0	0.0	unknown	0
18252	poalshsal	4.0	0.0	left	1
18253	shocphor	0.0	0.0	unknown	0
18254	ypchocpheosaiin	6.0	2.0	left	1
18255	oteodal	0.0	5.0	right	1
18256	saiin	0.0	0.0	unknown	0
18257	dcheeckhos	44.4	36.0	left	1
18258	chety	60.4	0.0	left	1
18259	cthodal	51.0	3.0	left	1
18260	yteodam	0.0	4.0	right	1
18261	cpheckhy	57.0	0.0	left	1
18262	syty	0.0	2.0	right	1
18263	tchos	0.0	7.0	right	1
18264	oteedy	3.0	5.0	right	1
18265	ykeey	49.2	3.6	left	1
18266	ctheody	57.0	3.0	left	1
18267	keos	5.0	24.0	right	1
18268	shee	42.6	0.0	left	1
18269	kchey	37.4	24.0	left	1
18270	saiidy	0.0	0.0	unknown	0
18271	soraiin	0.0	0.0	unknown	0
18272	qockhos	0.0	0.0	unknown	0
18273	cheodor	60.4	0.0	left	1
18274	ckheokey	89.75	0.0	left	1
18275	chcthody	51.0	31.0	left	1
18276	s	0.0	0.0	unknown	0
18277	odar	0.0	5.0	right	1
18278	daiin	2.0	30.0	right	1
18279	ctheey	60.0	3.0	left	1
18280	ckheckhy	83.0	0.0	left	1
18281	cthody	51.0	3.0	left	1
18282	chor	51.0	0.0	left	1
18283	sal	0.0	0.0	unknown	0
18284	dar	2.0	30.0	right	1
18285	chor	51.0	0.0	left	1
18286	tos	0.0	0.0	unknown	0
18287	she	24.0	0.0	left	1
18288	keodaiin	5.0	24.0	right	1
18289	fcheos	9.4	0.0	left	1
18290	sheo	6.0	0.0	left	1
18291	so	0.0	0.0	unknown	0
18292	shkeody	3.0	0.0	left	1
18293	soraiin	0.0	0.0	unknown	0
18294	yteeodal	3.0	4.0	right	1
18295	chokeeody	60.75	0.0	left	1
18296	shy	0.0	0.0	unknown	0
18297	kol	2.0	24.0	right	1
18298	sals	2.0	0.0	left	1
18299	chekol	60.4	0.0	left	1
18300	sol	0.0	0.0	unknown	0
18301	sheor	6.0	0.0	left	1
18302	ysaiin	0.0	0.0	unknown	0
18303	chor	51.0	0.0	left	1
18304	cheory	60.4	0.0	left	1
18305	kchody	28.0	24.0	left	1
18306	sor	0.0	0.0	unknown	0
18307	shocthey	6.0	3.0	left	1
18308	oteody	0.0	5.0	right	1
18309	dchol	32.0	36.0	right	1
18310	soraiin	0.0	0.0	unknown	0
18311	psheodshy	6.0	0.0	left	1
18312	dal	2.0	30.0	right	1
18313	shee	42.6	0.0	left	1
18314	saldal	0.0	0.0	unknown	0
18315	shol	0.0	0.0	unknown	0
18316	aldy	0.0	0.0	unknown	0
18317	ysheees	9.0	0.0	left	1
18318	chetchy	60.4	7.0	left	1
18319	teodar	0.0	0.0	unknown	0
18320	otcheol	9.4	14.0	right	1
18321	tockhy	0.0	0.0	unknown	0
18322	keor	5.0	24.0	right	1
18323	ckheey	86.0	0.0	left	1
18324	shody	0.0	0.0	unknown	0
18325	qoeeeety	31.0	0.0	left	1
18326	schody	0.0	0.0	unknown	0
18327	daiin	2.0	30.0	right	1
18328	daiin	2.0	30.0	right	1
18329	shol	0.0	0.0	unknown	0
18330	cthey	57.0	3.0	left	1
18331	okeol	6.75	77.0	right	1
18332	cheor	60.4	0.0	left	1
18333	okeeo	9.75	77.0	right	1
18334	daiim	2.0	30.0	right	1
18335	shos	0.0	0.0	unknown	0
18336	cheol	60.4	0.0	left	1
18337	cheos	60.4	0.0	left	1
18338	ckhey	83.0	0.0	left	1
18339	saiin	0.0	0.0	unknown	0
18340	qockheol	6.0	0.0	left	1
18341	daiin	2.0	30.0	right	1
18342	oldar	0.0	5.0	right	1
18343	dcheoky	42.15	36.0	left	1
18344	scth	0.0	20.0	right	1
18345	yteeor	3.0	4.0	right	1
18346	ctos	51.0	3.0	left	1
18347	ykeeor	49.2	3.6	left	1
18348	oky	0.75	77.0	right	1
18349	soiin	0.0	0.0	unknown	0
18350	scheom	9.4	0.0	left	1
18351	oteos	0.0	5.0	right	1
18352	cthey	57.0	3.0	left	1
18353	qokeod	45.75	0.0	left	1
18354	qokeog	45.75	0.0	left	1
18355	yteodain	0.0	4.0	right	1
18356	sheol	6.0	0.0	left	1
18357	cheor	60.4	0.0	left	1
18358	chepcheol	60.4	2.0	left	1
18359	lseeey	5.0	0.0	left	1
18360	keodam	5.0	24.0	right	1
18361	scheol	9.4	0.0	left	1
18362	sal	0.0	0.0	unknown	0
18363	dain	2.0	30.0	right	1
18364	saral	0.0	0.0	unknown	0
18365	aiim	0.0	0.0	unknown	0
18366	am	0.0	0.0	unknown	0
18367	aiin	0.0	0.0	unknown	0
18368	atolg	0.0	0.0	unknown	0
18369	al	0.0	0.0	unknown	0
18370	daraiinm	2.0	30.0	right	1
18371	otorchety	9.4	5.0	left	1
18372	oral	0.0	5.0	right	1
18373	orald	0.0	5.0	right	1
18374	oldar	0.0	5.0	right	1
18375	otoky	0.75	5.0	right	1
18376	otaly	0.0	5.0	right	1
18377	dorsheoy	8.0	30.0	right	1
18378	ctheol	57.0	3.0	left	1
18379	qockhey	6.0	0.0	left	1
18380	dory	2.0	30.0	right	1
18381	sheor	6.0	0.0	left	1
18382	sholfchor	0.0	0.0	unknown	0
18383	dal	2.0	30.0	right	1
18384	chckhod	51.0	24.0	left	1
18385	sal	0.0	0.0	unknown	0
18386	sheom	6.0	0.0	left	1
18387	kol	2.0	24.0	right	1
18388	chear	60.4	0.0	left	1
18389	shekor	6.0	0.0	left	1
18390	qokor	39.75	0.0	left	1
18391	daiin	2.0	30.0	right	1
18392	sar	0.0	0.0	unknown	0
18393	raiin	0.0	0.0	unknown	0
18394	oky	0.75	77.0	right	1
18395	sam	0.0	0.0	unknown	0
18396	oain	0.0	5.0	right	1
18397	or	0.0	5.0	right	1
18398	om	0.0	5.0	right	1
18399	otam	0.0	5.0	right	1
18400	okeom	6.75	77.0	right	1
18401	cheeor	63.4	0.0	left	1
18402	qokeody	45.75	0.0	left	1
18403	dar	2.0	30.0	right	1
18404	or	0.0	5.0	right	1
18405	om	0.0	5.0	right	1
18406	cheody	60.4	0.0	left	1
18407	qokeol	45.75	0.0	left	1
18408	cheol	60.4	0.0	left	1
18409	saiin	0.0	0.0	unknown	0
18410	cheos	60.4	0.0	left	1
18411	cheol	60.4	0.0	left	1
18412	doleeey	5.0	30.0	right	1
18413	or	0.0	5.0	right	1
18414	cheom	60.4	0.0	left	1
18415	cheomam	60.4	0.0	left	1
18416	otaldy	0.0	5.0	right	1
18417	oram	0.0	5.0	right	1
18418	dary	2.0	30.0	right	1
18419	okol	0.75	77.0	right	1
18420	sorory	0.0	0.0	unknown	0
18421	otyda	0.0	5.0	right	1
18422	koaiphhy	2.0	24.0	right	1
18423	cphol	51.0	0.0	left	1
18424	orchor	0.0	5.0	right	1
18425	pcheoly	9.4	2.0	left	1
18426	otchol	0.0	14.0	right	1
18427	oldy	0.0	5.0	right	1
18428	sal	0.0	0.0	unknown	0
18429	saly	0.0	0.0	unknown	0
18430	dchey	41.4	36.0	left	1
18431	chokol	51.75	0.0	left	1
18432	daiin	2.0	30.0	right	1
18433	qoekol	28.0	0.0	left	1
18434	qoekol	28.0	0.0	left	1
18435	qockhoy	0.0	0.0	unknown	0
18436	okol	0.75	77.0	right	1
18437	cheol	60.4	0.0	left	1
18438	dsheol	8.0	30.0	right	1
18439	qokeey	48.75	0.0	left	1
18440	s	0.0	0.0	unknown	0
18441	chy	51.0	0.0	left	1
18442	saiin	0.0	0.0	unknown	0
18443	chor	51.0	0.0	left	1
18444	oteor	0.0	5.0	right	1
18445	aiin	0.0	0.0	unknown	0
18446	chosals	53.0	0.0	left	1
18447	teol	0.0	0.0	unknown	0
18448	chor	51.0	0.0	left	1
18449	olsheody	10.0	5.0	left	1
18450	qokeol	45.75	0.0	left	1
18451	shoikhy	0.0	0.0	unknown	0
18452	ol	0.0	5.0	right	1
18453	sheeol	9.0	0.0	left	1
18454	sheol	6.0	0.0	left	1
18455	dg	2.0	30.0	right	1
18456	ofyskydal	0.0	5.0	right	1
18457	otor	0.0	5.0	right	1
18458	am	0.0	0.0	unknown	0
18459	ofaldo	0.0	5.0	right	1
18460	okoldy	0.75	77.0	right	1
18461	qokol	39.75	0.0	left	1
18462	chol	51.0	0.0	left	1
18463	qokol	39.75	0.0	left	1
18464	qokol	39.75	0.0	left	1
18465	chol	51.0	0.0	left	1
18466	cheey	63.4	0.0	left	1
18467	or	0.0	5.0	right	1
18468	aiin	0.0	0.0	unknown	0
18469	oldal	0.0	5.0	right	1
18470	ykar	43.2	3.6	left	1
18471	cheol	60.4	0.0	left	1
18472	chol	51.0	0.0	left	1
18473	chey	60.4	0.0	left	1
18474	ckhey	83.0	0.0	left	1
18475	s	0.0	0.0	unknown	0
18476	or	0.0	5.0	right	1
18477	shear	6.0	0.0	left	1
18478	ar	0.0	0.0	unknown	0
18479	alsy	2.0	0.0	left	1
18480	kor	2.0	24.0	right	1
18481	chey	60.4	0.0	left	1
18482	qokol	39.75	0.0	left	1
18483	cheol	60.4	0.0	left	1
18484	chody	51.0	0.0	left	1
18485	qokol	39.75	0.0	left	1
18486	kchor	28.0	24.0	left	1
18487	chol	51.0	0.0	left	1
18488	dal	2.0	30.0	right	1
18489	ykeeey	49.2	3.6	left	1
18490	cheor	60.4	0.0	left	1
18491	cheotey	60.4	0.0	left	1
18492	cheol	60.4	0.0	left	1
18493	qokeor	45.75	0.0	left	1
18494	chetchy	60.4	7.0	left	1
18495	ofal	0.0	5.0	right	1
18496	okolyd	0.75	77.0	right	1
18497	cheocthy	60.4	3.0	left	1
18498	cpheor	57.0	0.0	left	1
18499	otar	0.0	5.0	right	1
18500	arody	0.0	0.0	unknown	0
18501	otokol	0.75	5.0	right	1
18502	aiin	0.0	0.0	unknown	0
18503	cheokal	61.15	0.0	left	1
18504	saldaiin	0.0	0.0	unknown	0
18505	dshor	2.0	30.0	right	1
18506	shor	0.0	0.0	unknown	0
18507	qokeody	45.75	0.0	left	1
18508	qokeo	45.75	0.0	left	1
18509	lchey	9.4	2.0	left	1
18510	chkeor	54.0	0.0	left	1
18511	qokeey	48.75	0.0	left	1
18512	daiin	2.0	30.0	right	1
18513	qokeom	45.75	0.0	left	1
18514	qoaiin	0.0	0.0	unknown	0
18515	cheoy	60.4	0.0	left	1
18516	olcheody	9.4	45.0	right	1
18517	qoekeol	31.0	0.0	left	1
18518	cho	51.0	0.0	left	1
18519	chckhy	51.0	24.0	left	1
18520	qoeey	31.0	0.0	left	1
18521	key	5.0	24.0	right	1
18522	cheokam	61.15	0.0	left	1
18523	choeey	56.0	0.0	left	1
18524	keeody	8.0	24.0	right	1
18525	s	0.0	0.0	unknown	0
18526	aiin	0.0	0.0	unknown	0
18527	chody	51.0	0.0	left	1
18528	okearcheol	16.15	77.0	right	1
18529	archeey	12.4	0.0	left	1
18530	rainal	0.0	0.0	unknown	0
18531	otoram	0.0	5.0	right	1
18532	otory	0.0	5.0	right	1
18533	cheosdy	60.4	0.0	left	1
18534	okaiin	0.75	77.0	right	1
18535	kosholda	2.0	24.0	right	1
18536	qotody	0.0	0.0	unknown	0
18537	opykey	3.0	10.0	right	1
18538	ol	0.0	5.0	right	1
18539	daiin	2.0	30.0	right	1
18540	qoteody	0.0	0.0	unknown	0
18541	yfolaiin	0.0	0.0	unknown	0
18542	oraiin	0.0	5.0	right	1
18543	ysheod	6.0	0.0	left	1
18544	sheo	6.0	0.0	left	1
18545	sheody	6.0	0.0	left	1
18546	qokeody	45.75	0.0	left	1
18547	qoky	39.75	0.0	left	1
18548	chees	63.4	0.0	left	1
18549	cheody	60.4	0.0	left	1
18550	qokeody	45.75	0.0	left	1
18551	dal	2.0	30.0	right	1
18552	qokeey	48.75	0.0	left	1
18553	qokeoda	45.75	0.0	left	1
18554	chor	51.0	0.0	left	1
18555	oteody	0.0	5.0	right	1
18556	qockhol	0.0	0.0	unknown	0
18557	okol	0.75	77.0	right	1
18558	cheedy	63.4	0.0	left	1
18559	qokody	39.75	0.0	left	1
18560	ykeeor	49.2	3.6	left	1
18561	chockhy	51.0	0.0	left	1
18562	otol	0.0	5.0	right	1
18563	cheeol	63.4	0.0	left	1
18564	cheody	60.4	0.0	left	1
18565	qotody	0.0	0.0	unknown	0
18566	soteol	0.0	0.0	unknown	0
18567	chotam	51.0	0.0	left	1
18568	odoiin	0.0	5.0	right	1
18569	sheo	6.0	0.0	left	1
18570	ol	0.0	5.0	right	1
18571	qokeey	48.75	0.0	left	1
18572	olaiin	0.0	5.0	right	1
18573	cheody	60.4	0.0	left	1
18574	chocthey	57.0	3.0	left	1
18575	oteody	0.0	5.0	right	1
18576	dy	2.0	30.0	right	1
18577	toairshy	0.0	0.0	unknown	0
18578	oteeody	3.0	5.0	right	1
18579	cpheody	57.0	0.0	left	1
18580	ykchey	52.6	27.2	left	1
18581	dam	2.0	30.0	right	1
18582	cheor	60.4	0.0	left	1
18583	chaly	51.0	0.0	left	1
18584	korain	2.0	24.0	right	1
18585	dairo	2.0	30.0	right	1
18586	dain	2.0	30.0	right	1
18587	ykeodain	46.2	3.6	left	1
18588	dain	2.0	30.0	right	1
18589	shedy	6.0	0.0	left	1
18590	qoteo	0.0	0.0	unknown	0
18591	lchdy	0.0	2.0	right	1
18592	qokeor	45.75	0.0	left	1
18593	ain	0.0	0.0	unknown	0
18594	tol	0.0	0.0	unknown	0
18595	keeodaiin	8.0	24.0	right	1
18596	qoky	39.75	0.0	left	1
18597	sheol	6.0	0.0	left	1
18598	daiin	2.0	30.0	right	1
18599	chees	63.4	0.0	left	1
18600	aiin	0.0	0.0	unknown	0
18601	chokar	51.75	0.0	left	1
18602	daimd	2.0	30.0	right	1
18603	daiin	2.0	30.0	right	1
18604	sheor	6.0	0.0	left	1
18605	sheedy	9.0	0.0	left	1
18606	daiin	2.0	30.0	right	1
18607	shoikhy	0.0	0.0	unknown	0
18608	qokeody	45.75	0.0	left	1
18609	doikhy	2.0	30.0	right	1
18610	dair	2.0	30.0	right	1
18611	ykeey	49.2	3.6	left	1
18612	sheor	6.0	0.0	left	1
18613	tos	0.0	0.0	unknown	0
18614	checkhy	60.4	0.0	left	1
18615	dain	2.0	30.0	right	1
18616	cheos	60.4	0.0	left	1
18617	cheockhy	60.4	0.0	left	1
18618	raldy	0.0	0.0	unknown	0
18619	daramdal	2.0	30.0	right	1
18620	otydary	0.0	5.0	right	1
18621	otdordy	0.0	5.0	right	1
18622	dararda	2.0	30.0	right	1
18623	okchshy	0.75	77.0	right	1
18624	qkol	0.0	0.0	unknown	0
18625	oldam	0.0	5.0	right	1
18626	otoldy	0.0	5.0	right	1
18627	ararchodaiin	0.0	0.0	unknown	0
18628	qoar	0.0	0.0	unknown	0
18629	shar	0.0	0.0	unknown	0
18630	qopcholy	0.0	34.0	right	1
18631	qokod	39.75	0.0	left	1
18632	chepy	60.4	0.0	left	1
18633	dar	2.0	30.0	right	1
18634	sheey	9.0	0.0	left	1
18635	okor	0.75	77.0	right	1
18636	sheeos	9.0	0.0	left	1
18637	oldain	0.0	5.0	right	1
18638	dshody	2.0	30.0	right	1
18639	qocthy	0.0	3.0	right	1
18640	chockhy	51.0	0.0	left	1
18641	dal	2.0	30.0	right	1
18642	chedy	60.4	0.0	left	1
18643	qokeody	45.75	0.0	left	1
18644	daldaiin	2.0	30.0	right	1
18645	chodaiin	51.0	0.0	left	1
18646	dal	2.0	30.0	right	1
18647	qokeol	45.75	0.0	left	1
18648	chol	51.0	0.0	left	1
18649	qodaiin	0.0	0.0	unknown	0
18650	chol	51.0	0.0	left	1
18651	cheody	60.4	0.0	left	1
18652	qokechy	45.75	0.0	left	1
18653	daiin	2.0	30.0	right	1
18654	ctheody	57.0	3.0	left	1
18655	dam	2.0	30.0	right	1
18656	oiiin	0.0	5.0	right	1
18657	daiin	2.0	30.0	right	1
18658	qokeey	48.75	0.0	left	1
18659	daiin	2.0	30.0	right	1
18660	ckhol	77.0	0.0	left	1
18661	qokain	39.75	0.0	left	1
18662	cheamy	60.4	0.0	left	1
18663	ykyd	43.2	3.6	left	1
18664	chol	51.0	0.0	left	1
18665	ches	60.4	0.0	left	1
18666	otorain	0.0	5.0	right	1
18667	okaiin	0.75	77.0	right	1
18668	dan	2.0	30.0	right	1
18669	tcheol	9.4	7.0	left	1
18670	qoeair	28.0	0.0	left	1
