folio	line	pos	token
f12	9	8	shedardokiolotdoalinqa
f12	9	9	cheykyshchtyinqaiind
f12	9	10	qchtotainaintchecheychy
f12	9	11	rkalshedyyiindycheychyrkol
f12	9	12	arshedyyiinainqokchyalolaiin
f12	9	13	orollarlkalolcheyaindy
f12	9	14	ylarlkololcheyoldycheol
f12	9	15	ylkolaiinqolcrkkoalqa
f12	9	16	shalolainlcdoqaterl
f12	9	17	doalqatetoqoktoramde
f12	9	18	ercheydicheqokchedyshedytet
f12	9	19	qotdeshedyorchedyqoptettytar
f12	9	20	shedyorttyiintorltarokdy
f12	9	21	tyiinoklccheoldyiinqokaiin
f12	9	22	oklciinqokolotchedaiinchedydor
f12	9	23	lccheqokoldichedaiinchedykoam
f12	9	24	dechedydilkchchedykoainshy
f12	9	25	koqokchdarqokainshsheiinain
f12	9	26	darqokiinqoktoshainotchdy
f12	9	27	otchdyteqrkyarchsh
f12	9	28	chqokyteqqokkyarchoky
f12	9	29	qokyqaqqokrarchoklhchedy
f12	9	30	oklhchedyqochesheardokish
f12	10	1	dokishchtcheqotdoalin
f12	10	2	chtalshedyyiininqatd
f12	10	3	alshedyqatcherkiindcheyt
f12	10	4	shedyytchedariindcheychyrk
f12	10	5	qochedylchechekiolqaiinain
f12	10	6	chetorolqaindyqotchedydy
f12	10	7	iinalcheyaiindycheolokchedydyiin
f12	10	8	aiinalshedchedyiinchedoltotsh
f12	10	9	dyokiinainchotoketot
f12	10	10	chedyshechtoshchytorainchedyqoky
f12	10	11	ainolshetdarchytorqokchedy
f12	10	12	ttidarchedyrcchyrcheolaraiin
f12	10	13	shlktorqokychyorraraiinched
f12	10	14	chydyolrcorarkeaiinchedal
f12	10	15	okqokaiinchyartchchedalchey
f12	10	16	chyolrchedcheyderkiinshedok
f12	10	17	ololaiinaiindorameelkrkchedy
f12	10	18	chedainamtqeeeeeqalh
f12	10	19	aiinshqsheealrqalhlk
f12	10	20	shcheyqopqalkchedyteshedshelc
f12	10	21	qaycheolshedlcaiinrkarcheaiin
f12	10	22	shedshchedyaraiindidichchedyaiin
f12	10	23	sheshdchedichylchedyaiinaiin
f12	10	24	iintlcalkechedyainetqok
f12	10	25	ainqoarkchedycheolkotqokki
f12	10	26	lcdycheolrainkotarshalar
f12	10	27	artarotshekorhlkalarch
f12	10	28	shetodyalchinlharchedyrk
f12	10	29	aincheoltararindytchedyrklk
f12	10	30	rholqineedydylkqokchedy
f12	11	1	cheololaineeqshedchedchedyainchedy
f12	11	2	aiinalshedchedyiinchedoltotsh
f12	11	3	chedyshechtoshchytorainchedyqoky
f12	11	4	iinamolshoktiaiinqokyrcchy
f12	11	5	shlktorqokychyorraraiinched
f12	11	6	okqokaiinchyartchchedalchey
f12	11	7	torlcdydychedaiinamlcqopt
f12	11	8	lcheiinotaiinchedyqqoptsh
f12	11	9	otkodorqopshqqopcheoleqa
f12	11	10	chedainamtqeeeeeqalh
f12	11	11	talchyelhlkqaainshedshe
f12	11	12	echedydarainshelcdtarche
f12	11	13	tarqasheamtichedydioroprc
f12	11	14	dariinaiintidrkainrcaraiin
f12	11	15	cheolsheshchedyrkyqaraiindi
f12	11	16	tedokyrkcheqotindildy
f12	11	17	shshchechyqiiniinqokkydy
f12	11	18	artarotshekorhlkalarch
f12	11	19	chedyarkokidytardychddy
f12	11	20	otiintodylkqdydycheollh
f12	11	21	rholqineedydylkqokchedy
f12	11	22	tocheyaiindydyqiinqokchedyain
f12	11	23	cheololaineeqshedchedchedyainchedy
f12	11	24	aiinalshedchedyiinchedoltotsh
f12	11	25	chedyshechtoshchytorainchedyqoky
f12	11	26	dytorottchyokolchedyqokyrc
f12	11	27	iinamolshoktiaiinqokyrcchy
f12	11	28	otytidarolaiintcheolotr
f12	11	29	qokychedyttortarokqokdyotched
f12	11	30	chedychedytyloklcolotchedaiin
f12	12	1	shedyqokiintarlcchedichedaiinchedy
f12	12	2	tdorlcdyqokolainardoram
f12	12	3	tyqopcheiinoldishdoramq
f12	12	4	okchedyolaiinkoainshshqee
f12	12	5	lckodichedyainshainqeeal
f12	12	6	qokchainamyshiinchyqopee
f12	12	7	diqoksheyainotteeerky
f12	12	8	lkcheiinshotchqrkyar
f12	12	9	chorqokainchqokyqokkyarch
f12	12	10	qokchedytorchqaolrkchoklh
f12	12	11	qokqokqateqokryychedyqo
f12	12	12	chcheolqokchlhtarshedardoki
f12	12	13	qdytarchedycheshedaiinshcht
f12	12	14	lhqoshedkicheyaiinrkalshedyy
f12	12	15	yshedtarcheyqokshyiinain
f12	12	16	shedalqotrkarchedchedardy
f12	12	17	lhkookainarshqodardyqok
f12	12	18	shdyaiinardyqdqokchylc
f12	12	19	arshqoqoklctoshinkiq
f12	12	20	oraiinqoalainlcdoalqate
f12	12	21	aleechedyaltetoqokshetoram
f12	12	22	chedychedyqardicheqokqokychedyshedy
f12	12	23	qooparcheycherhinchedyshedyor
f12	12	24	qaqokrhqotqokinqokttyiin
f12	12	25	arkilhdeininartyiinain
f12	12	26	tdyalinchdrkaindorqop
f12	12	27	shindqokchedyrklkdechedyko
f12	12	28	areecheolchedylkqokchekoqokke
f12	12	29	chedychedylkkokedororsheiinqok
f12	12	30	kocheolqoksheqoktoqaiindyte
f12	13	1	qokecheiintotoroldyteq
f12	13	2	qokchedytorchqaolrkchoklh
f12	13	3	cheqokytorqokyolcheoldyoklhtar
f12	13	4	torcheolcheolqokrkdyqoqocheshed
f12	13	5	torotarrdyliincheshedlh
f12	13	6	qokraiinrklolshedshedlhtar
f12	13	7	rkchqoshedtarshdyotainrk
f12	13	8	dychiinlhshalaiinainrkar
f12	13	9	qoyalqdyaiinqainchedyched
f12	13	10	iinlhkookaiiniinshchedychedqo
f12	13	11	lkqopqaqokychedarlcolamty
f12	13	12	qokycheolshedoltytiaiindororop
f12	13	13	chetelctychedydchyoprcar
f12	13	14	chedyqotqopshkkeshearet
f12	13	15	ainqoarkchedycheolkotqokki
f12	13	16	kotshetkitorchininch
f12	13	17	rrhtorsharchcheolqokarchedy
f12	13	18	shindqokchedyrklkdechedyko
f12	13	19	areecheolchedylkqokchekoqokke
f12	13	20	chedychedylkkokedororsheiinqok
f12	13	21	kocheolqoksheqoktoqaiindyte
f12	13	22	shetorchiinteqlhtyshy
f12	13	23	iinqokchtyychedykishkyky
f12	13	24	artarchedyshedokitcheqotdo
f12	13	25	chedykiolchotqotalyiint
f12	13	26	qoolcheytaindoshedyiininche
f12	13	27	shedaiinqainarshedyiinchedytdy
f12	13	28	lhqokrkshyainchedcheqok
f12	13	29	aiinrkarainchedchedychychydy
f12	13	30	rkchedychedqoklcaldycheolaiinki
f12	14	1	chedyolaiinalaincheyrkchedydyqa
f12	14	2	lkalolrkchedydyalteshedr
f12	14	3	olalqaokliinsheamchd
f12	14	4	cheolokrsheamcholeshti
f12	14	5	chedoldoklkttoraiinqokyor
f12	14	6	chytorolchyarchedyotraral
f12	14	7	tororarrkeaiinaldelch
f12	14	8	orrkecheyrkolchrkiiny
f12	14	9	olchedaiinaramlctqychedy
f12	14	10	aiintshrkchyyelhotche
f12	14	11	qchedychyqopqalhlktarchelc
f12	14	12	chyqalhlkchedarcheolainshedchedy
f12	14	13	lkdarcheolqashelcaiintytidi
f12	14	14	chedycheolqatelcaiinshtichedychy
f12	14	15	qalcaiinshchedydrkcheaiindi
f12	14	16	iinshshkyrkychedichydy
f12	14	17	shrkychechyainqaiindidy
f12	14	18	qoyiindycheolotamsheaintar
f12	14	19	dyotamarkorhtotordydy
f12	14	20	taramarcherhtocheoldytaree
f12	14	21	arrhtocheoltarlkqchint
f12	14	22	aincheoltordytarlkeedycheollh
f12	14	23	kochydytarlkqdycheollht
f12	14	24	chdydycheollhtainlkchyche
f12	14	25	cheoldylkqokchedyaintdorcheole
f12	14	26	tchedchedyainchedychchyetot
f12	14	27	chechycheoletotrctorqokchedy
f12	14	28	orrctortorqokchedyaiinrrkdy
f12	14	29	chedyorqokchedycheolotaldylol
f12	14	30	qokyarchedycheolotrcheylolch
f12	15	1	chedyraraiinchedalchqoiinshed
f12	15	2	aiinalcheyolshoktaralkoq
f12	15	3	lardorqopqchedyyeqaot
f12	15	4	lctshlkchyqaottarchek
f12	15	5	yeqaqokydarshedteamtylc
f12	15	6	cheolqokainlctychedyqokaiindoror
f12	15	7	lcolamchedyaraiindorarshedy
f12	15	8	ainchdarqopshkqoopqokqa
f12	15	9	rcdarshedylcalkesherqaar
f12	15	10	qotshedyqoparkchedycheolsheare
f12	15	11	arshalchedyopshearkicherh
f12	15	12	chedycheolchedyshetkichealdeqok
f12	15	13	ainettorsharqokdchedychedy
f12	15	14	rhqokkitararinincheolqokar
f12	15	15	lkalardydylharqokqopky
f12	15	16	dychdlhrkqokqopchychedyko
f12	15	17	eeddytlkchedykychekoqok
f12	15	18	chedykyshedychekecheolchorsheiin
f12	15	19	toqokkeecheainiintorotch
f12	15	20	edarqokaintotorotoldyte
f12	15	21	cheorchedyqokqokyterchoktar
f12	15	22	orainqokychedyqaqrkoklhy
f12	15	23	ainchedyrccheololqokdylhtarr
f12	15	24	olcheolaiinltarqolhkiolaiin
f12	15	25	rrklqochekiaiinchtain
f12	15	26	taryqotarolchainalshedyiin
f12	15	27	rqoshedalaiinotaryiinchedy
f12	15	28	aiinqdyshiincheqokchyaldy
f12	15	29	okdyiinqchedydylcindycheol
f12	15	30	oryychedyalolchedycheolalte
f13	1	1	qocheoliinqopchedychedycheolqotqokar
f13	1	2	chdarqopalqoqotarrcheyche
f13	1	3	qoshechedyecheyrdeqokychedyor
f13	1	4	shecheoloptdiopqokchedyshedychedy
f13	1	5	qaartlhqotchedychedytetiin
f13	1	6	cherhshinortaintarokche
f13	1	7	qokinchariinokdeiinqokdi
f13	1	8	inchdyrkdorchekooldich
f13	1	9	chdcheollkqopdeqokdilkdar
f13	1	10	qopkylkkelkainiinyshot
f13	1	11	shedylkchecheoldarshetoainotqoky
f13	1	12	lkchytoeqokiintorotchqa
f13	1	13	chychettocheqoktorchqokyol
f13	1	14	totchydaraintorchedyqaolar
f13	1	15	shchytiolqokyqokotcheolarched
f13	1	16	tdarolorchedycheolchedrkdyol
f13	1	17	dartoraiinarcheolaraldylch
f13	1	18	torolchtotaiincheylolch
f13	1	19	chyortkechedlchqoiinok
f13	1	20	otrkedeolqooktarshko
f13	1	21	alcheyrkrkshedshdorokdyiin
f13	1	22	chchrklhalokiinarshq
f13	1	23	tsheeqopeqokydarqokainshe
f13	1	24	lhlkchedycheolqaainshedsheamty
f13	1	25	shelcaiinchedydtarcheorop
f13	1	26	chedydrkdichyoprcarchchedy
f13	1	27	drkychyainrcaraiinchedyaiin
f13	1	28	lcarychedycheolchedyopret
f13	1	29	aryiincheolotoprshetqok
f13	1	30	yiindyotamrsheainqokki
f13	2	1	cheolotamkorhqokkitorshal
f13	2	2	tordytarchininchdqokar
f13	2	3	ddycheolrklkdorqopkydechedy
f13	2	4	rklkqoklkchychedykoqoklkch
f13	2	5	lkchychedorcheolchdarqoksheiin
f13	2	6	dorcheoleorainiinqoktootch
f13	2	7	orainchedytorqokchqokyqateq
f13	2	8	qaolcheolrrkchoklhychedy
f13	2	9	olcheolarrkdyoklhtarchedyqo
f13	2	10	rkdylrqoqocheshedkiol
f13	2	11	shedlhtaraiinqchtotalshedy
f13	2	12	lhtarshqoktotainshedyy
f13	2	13	shalkodyaiinainrkariinain
f13	2	14	okdyaiinshdyiinainchedydardy
f13	2	15	chedychedqochylcalindyaiinlk
f13	2	16	qochydtoydyarcheolinki
f13	2	17	ainlceetordoalqateokr
f13	2	18	alolainrkkochedyqaopsheam
f13	2	19	chedyqopshqoshecheolqatopde
f13	2	20	qopshalshecheolchedyarqokqotqok
f13	2	21	qaaredicherhdeintiin
f13	2	22	qotdeqoktainoklcchedyol
f13	2	23	orchedychedyokdeqokoldiaiinain
f13	2	24	iinaindorqoklkkoainshamsh
f13	2	25	qokoldiamsheealcheychyr
f13	2	26	amqychyrlkchedyydarte
f13	2	27	qeeallhycheolqateshesh
f13	2	28	lhlkchedysheshchedydrkchechy
f13	2	29	darcheolqatirkaiindichyrcdi
f13	2	30	shelcaiinchechyaraiindichedyqok
f13	3	1	qopqoplcchedyshetqokkirhal
f13	3	2	lcaryrkokitordyshch
f13	3	3	kechedycheolqokdyalarchindy
f13	3	4	rsheainshchchddyqokrk
f13	3	5	shalarqokrkqopkyshedydeqok
f13	3	6	chddyqoplkkoqokkelkqok
f13	3	7	chedyrklkkodordarqokchesheto
f13	3	8	shedylkchydarorqoktotorotqa
f13	3	9	kedorcheolqoktorqokyqaolter
f13	3	10	cheoletotorchedyolcheolarqokdy
f13	3	11	ainchedyqokyolaiinrkdyltarqo
f13	3	12	olcheolartarqoshedlhtarolq
f13	3	13	taryrolqotainrkshedyain
f13	3	14	cheshedlhtrkyiinaintdy
f13	3	15	totaintdychyalinrklk
f13	3	16	amdychedychealcheyolrkainal
f13	3	17	chekitorainalshedqookdyshe
f13	3	18	toralolcheolteokrlchedam
f13	3	19	alolainaltorlshsheti
f13	3	20	chedyqopshqokedicherhopqok
f13	3	21	shalkarqokrhlhshdein
f13	3	22	aretdeinchedychedyqoktydor
f13	3	23	deqokintydorlcchedeiindi
f13	3	24	ininchainkydechedykoolch
f13	3	25	qokarchedydeqoklkchdarainiin
f13	3	26	qopkychedykodilkdariinshch
f13	3	27	koqokchdarshsheqokchiinq
f13	3	28	darqokiinqokainotqokyqarlh
f13	3	29	qoktochqokydyteqoklhyche
f13	3	30	chqokyteqarchlhqoarol
f13	4	1	teqchokshyqokikyt
f13	4	2	chokychedyshearkichqotshedy
f13	4	3	lhtarqochedokicheyotaliin
f13	4	4	kiolchtdoalychedal
f13	4	5	cheyaiinotainshedyyaindychydy
f13	4	6	yqokchychyindyarollkin
f13	4	7	arolaincheyrkkochedydyalqa
f13	4	8	kikochedydyalqateshedokr
f13	4	9	dyrliinshetoramchold
f13	4	10	qoamtiotdeychytilk
f13	4	11	chedeychytilkdydarolaiin
f13	4	12	chyaiinchrcorartcheolrr
f13	4	13	qopoklctardyiinqokdychedaiin
f13	4	14	lqokolotaiinchedykoaiindoram
f13	4	15	otamqqopshqeelkchedychy
f13	4	16	aiinyshsheealcheychedyqopee
f13	4	17	amcheyiinchyeerkylhchedyy
f13	4	18	qrkylhchedyytydarqate
f13	4	19	qoptyshcheolteiinshelcshsh
f13	4	20	chedyshearaiinshkykydyche
f13	4	21	tekyshrkcheqotdochyqiin
f13	4	22	shechtchedoalshedyqinqa
f13	4	23	kyshedyyiinqatcherkdchey
f13	4	24	dyiincherhcheolchyoltarqaiin
f13	4	25	rhaiinainineedyqcheoltchedy
f13	4	26	inchedydylkchedyainchedylkcheto
f13	4	27	dydyiinqokainchedychchytot
f13	4	28	dychedsheainchotoltoshchy
f13	4	29	qshetorchedyotoldtchyok
f13	4	30	shedtoramcholdeshokti
f13	5	1	qoamtiotdeychytilk
f13	5	2	sheycheoklkdyqoktoraiinch
f13	5	3	oldyqoktoraiinchshchyart
f13	5	4	okchshchyartolotrke
f13	5	5	tortolotrkechchedcheyde
f13	5	6	toriinqokdychedaiinchedylardor
f13	5	7	olchedykoaiindoramqqopshq
f13	5	8	dykoainaramqytqee
f13	5	9	lcdekodilkshyshainiin
f13	5	10	ollkdarshsheaincheyiindyar
f13	5	11	koshiinshainiinrkyarsh
f13	5	12	qshotcheyiinkyytyshshe
f13	5	13	qoprarytyiinshshkyche
f13	5	14	lkyshteiinshrkycheq
f13	5	15	qaiinarshkycheainqiinrk
f13	5	16	teshedokykyqotqiininiin
f13	5	17	shkyshcheqotiindyrkiinched
f13	5	18	shkychqotdoinrkiindt
f13	5	19	tchedyqodytararrhtocheolq
f13	5	20	ydykeamartotarlkqee
f13	5	21	cheolamcherhtolkindyeet
f13	5	22	otariintocheolqdyeedychedy
f13	5	23	dylkaiindyeetqokchedyainto
f13	5	24	lkaiindydyqdyainchedychsh
f13	5	25	qaincheolqshediinchedychotchy
f13	5	26	aincheolqaqooksheotoldti
f13	5	27	qqorchedsheolchyoktiol
f13	5	28	chedyotdchyoktorrcchyorr
f13	5	29	choleoktiolchyorarr
f13	5	30	olechelkdychartolch
f13	6	1	qokyshedychedyttyokdyiinqokchedy
f13	6	2	qoptiintarokiinchedaiinchedyam
f13	6	3	lokcheiinqokchedydoramqee
f13	6	4	dyqokdichedykoqqeealee
f13	6	5	aiinkoshqyalqopeery
f13	6	6	amyainalcheyrchedyytyiin
f13	6	7	yainchiindyartyshyar
f13	6	8	eekychtyshsheshkykyqot
f13	6	9	yshchedyshearkycheqotdoin
f13	6	10	tyyqoardoshqotdoalqa
f13	6	11	yqoshedkioltalshedyyche
f13	6	12	kychotalshedytdcheychyol
f13	6	13	shtainshedyychecheychyalaiin
f13	6	14	tarolariincheolaiinaindyshed
f13	6	15	olarolkitoroldycheolalok
f13	6	16	arolqoalolkoalqatel
f13	6	17	olqoshainlctortetoopqok
f13	6	18	alaineechedytortolshqokdy
f13	6	19	rkchedydotetoshamtidyche
f13	6	20	oklqokamtiylkdyqoksh
f13	6	21	rdirhqotdeorttyiinlc
f13	6	22	rqotqokshedyortytaroklcqok
f13	6	23	qoptiintarokiinchedaiinchedyam
f13	6	24	tortarlcdyiinaiinardoramq
f13	6	25	tardyqokchedaiindortshqchy
f13	6	26	dyqokdichedykoqqeealee
f13	6	27	aramyqeeqoplhlkchedyqa
f13	6	28	sheecheyqopeechedycheolqatesh
f13	6	29	qalkycheolqaaiinchedydrkchy
f13	6	30	checheoltelcaiindaiindichydi
f13	7	1	sheaiinshdrkchyaiindilky
f13	7	2	iinrctlcarchedyrsheaintor
f13	7	3	alkecheolrshekishalard
f13	7	4	eqoktorshalchqokarchedyky
f13	7	5	lhalchchdchedyqopkyshedyqok
f13	7	6	alchdydycheollkshedylkchydor
f13	7	7	chdydylhtchedychychetoe
f13	7	8	dydyshedchedydychedytotsht
f13	7	9	dyshedokiinchedotshchyoktor
f13	7	10	qqorchedsheolchyoktiol
f13	7	11	iinsheamoldtitorolaiinar
f13	7	12	shoklktorolorotrrchey
f13	7	13	oklkqokaiinchtrkechrk
f13	7	14	qoptiintarokiinchedaiinchedyam
f13	7	15	tiindorlccheolchedykoainy
f13	7	16	dyqokdichedykoqqeealee
f13	7	17	chedchedyainamqeechyqopeechedy
f13	7	18	chedyainsheyshcheyeerkyty
f13	7	19	koshiinshainiinrkyarsh
f13	7	20	eecheydyrkytyteiinsheky
f13	7	21	lkyshteiinshrkycheq
f13	7	22	chedytyyiinshekyycheqotiin
f13	7	23	teshedokykyqotqiininiin
f13	7	24	qotqodiiindyamkorhtolk
f13	7	25	chedyotarkorhtarchindylh
f13	7	26	torlkalarinddylhrklk
f13	7	27	ardychdcheolchedyrkqokshedylk
f13	7	28	chedyqokqopkylkkoqokdordarqok
f13	7	29	rkchedykyshedychyqokkecheolqokche
f13	7	30	lkainshedylkchekedorecheor
f13	8	1	chytkedorecheorchedytortor
f13	8	2	dortoqokcheaintotorqokqaol
f13	8	3	cheoltcheorchedytortorchedyolcheol
f13	8	4	torchedyqokyqacheolqokrdytary
f13	8	5	qokotolcheolaiinrkdyolrqo
f13	8	6	cheolchedrrklyriinlhtar
f13	8	7	yiincheshedtarcheyaiinokainrk
f13	8	8	rkshedshedalcheyaiinqokainsh
f13	8	9	sheddyotshyiinainchedydarchy
f13	8	10	otchedchechychyalindyaiinki
f13	8	11	amaiincheololcheyolrkdyqa
f13	8	12	lololkoaindycheolalshedr
f13	8	13	araincheychedydycheolalqaqol
f13	8	14	lklcoltorcheolalqateoksh
f13	8	15	shedyalchedychedyqotqokqaarcheyrh
f13	8	16	qokchedyqotercheydicheopqok
f13	8	17	qotrhrqokqokychedyshedyorteiin
f13	8	18	qoklhopinchedyshedyorchedytain
f13	8	19	araldechorchedychedyqokiinqop
f13	8	20	chechorartyiinaindorlcchedy
f13	8	21	rhdchedychedyiinaindorqopcheko
f13	8	22	lhdychedyrkaindorqopkydeqok
f13	8	23	inlkdorlkdechedykoqoklkqok
f13	8	24	dorkediqokainshsheiinshch
f13	8	25	deqokainqokyshainotcheyte
f13	8	26	ainchalteeerkyaryy
f13	8	27	yaincheydyteeerytyshe
f13	8	28	eekyyshyqateshshche
f13	8	29	yshiinardoshshycheiin
f13	8	30	shkyyqotdochyainldyt
f13	9	1	qotqoydytarchedycheolainkotar
f13	9	2	ydyotarcheainkodytardy
f13	9	3	iintaramcheiinkorhtarlkee
f13	9	4	kototarqaiinchincheollhchedy
f13	9	5	tarqdydyqcheollhqokchedyto
f13	9	6	dydytdyiinqokchedychetoto
f13	9	7	eeqchedyiinchedchedyaintott
f13	9	8	dysheddychedsheainchedytshdar
f13	9	9	chedyiinchedyotoltottotrc
f13	9	10	toshtodartorainchedyqokchedyaiin
f13	9	11	etchedyrcchytorqokcheolarl
f13	9	12	torchedycheolaiinchedrrkyrtar
f13	9	13	qokcheolarchedalrkdyrqosh
f13	9	14	cheolaiindyolchyrlhtarok
f13	9	15	archedlchchrqotarshdy
f13	9	16	dyolqoshedoklhtarqoksh
f13	9	17	qoshedshkodorqokarshqo
f13	9	18	qdyardyqainchedyqokchycheol
f13	9	19	ardychedchydqokchyarcheolshol
f13	9	20	orqaiinchedyshalolkochedyto
f13	9	21	alcheolchshedyqopqokchedyqoshear
f13	9	22	qochedydarqopqopchedyqopshecheole
f13	9	23	shedychedyshecheolchedyopqaedirh
f13	9	24	shqoqaaretdirhqotqok
f13	9	25	chedyqacherhlhshdeinorchedy
f13	9	26	oparrhlhshalqokinchedyqok
f13	9	27	qokrhininchdchedyarainqop
f13	9	28	shqokchedyqokarchedyainqopchechedy
f13	9	29	alinqokarchedyrkdorkydeko
f13	9	30	inqokarrklkqopkychdarqok
f13	10	1	dchedyrkqokchedyshedylkqokcheor
f13	10	2	chedykyshedychycheqokkeqoktotor
f13	10	3	shedyqokkecheoleqokcheqokyqaol
f13	10	4	lkkedoretocheorqaolcheol
f13	10	5	qokqoktotorqokqokyqalhtary
f13	10	6	chetotorqokchedyqaoltaryr
f13	10	7	qokyqqokrkdylhtarolcheyaiin
f13	10	8	qokroktarqoshedkiolshch
f13	10	9	qoshedlhcheychainyiinqache
f13	10	10	kicheyaiinotaliinchedardchy
f13	10	11	chotainyqadarchyaltol
f13	10	12	dikelararcheiinchekiaiin
f13	10	13	keiinkitorcheolchyolcheyolq
f13	10	14	lkialololcheyolrkkoqo
f13	10	15	checheyrkkoaindycheolalqached
f13	10	16	ainshedokrdyiinchedshetorchy
f13	10	17	qiinshetorchedychotolddar
f13	10	18	oklsholchyoklkdyaiinch
f13	10	19	oleytorrcchyartrke
f13	10	20	toraiinchotaiinchedcheydechsh
f13	10	21	otrkeolqoiinokykodor
f13	10	22	alderkshedshaldordyiinain
f13	10	23	qopshqcheolotqokychedarshedshe
f13	10	24	tqeeeqokytardarcheolshelc
f13	10	25	lkrkchedychyqopelkdarlcam
f13	10	26	chedychyqopeerlhyqashti
f13	10	27	qalhlkchedyydarteaiinrkche
f13	10	28	darcheolqateiinlcshrkainar
f13	10	29	qateiinshearshkycheiindi
f13	10	30	shshkykyshydoiiniinky
f13	11	1	qottqochedydiytaramtotor
f13	11	2	qochedydiqocheddyolchechytar
f13	11	3	otamarcheiinrhchyqdycheol
f13	11	4	dytarlkqaiinindytainlk
f13	11	5	dycheollhtchedylkaincheeqok
f13	11	6	shedylkchychetokeeortorch
f13	11	7	lkchychetotdortoainqokqoky
f13	11	8	dorcheoletotorqokyqokarqok
f13	11	9	etotdartorchedychycheolchedrk
f13	11	10	rcchytorqokcheolotdylolqo
f13	11	11	cheolotolcheolaiinchedrqoiintar
f13	11	12	otrcheolarchedalqoiinshedsh
f13	11	13	rraraiinalcheyiinshedokal
f13	11	14	chchrqoshedokokdyaiinsh
f13	11	15	alkoaiinqdyaiinchedychedqochy
f13	11	16	ainshiinchedindyaraiinlkq
f13	11	17	chedyqlkqorkkochedycheolalto
f13	11	18	alchedyshedyshedyqoshecheolqotqoke
f13	11	19	cheolaindarqopcheolchedyopqaarqok
f13	11	20	darqopqopkaretdichesh
f13	11	21	qoparalchedytqokkirhlhar
f13	11	22	kcheolopainshalarinindy
f13	11	23	keotrkoalarchinchcheol
f13	11	24	chedyamsherharchinchdlh
f13	11	25	kitaralinchedyrklkqopkychy
f13	11	26	chcheolarlkkoqokkelkchche
f13	11	27	arlkqoplkchdarqokshsheto
f13	11	28	rkchedyshedycheqokcheoriinqoktor
f13	11	29	qokcheoldarorchqokyqadyter
f13	11	30	dortochechedyqaolcheolqqokdy
f13	12	1	edarainrccheolaraiinrrkol
f13	12	2	totorchedychyaraiinchedrkdych
f13	12	3	qokotcheolchedrqoiinshedlhal
f13	12	4	chedyraralqoiinshedlhtarko
f13	12	5	cheolraiincheyiinshedoktarshdor
f13	12	6	dyaiinldorlkrkchedyycheollh
f13	12	7	chedchedykoainamsheeeeqalh
f13	12	8	tqeealchyqalkqashedshe
f13	12	9	elhlkchedydarshedlcdarche
f13	12	10	checheolqatelctidchyrcar
f13	12	11	shelcaiindcheaiinainaraiindi
f13	12	12	kydrkchyiinaiindyaiinqokky
f13	12	13	dykechedysherhqokdyshalar
f13	12	14	amrshekitarshchinchd
f13	12	15	cheainkodyqardyddycheol
f13	12	16	chydytarindydytrklkqok
f13	12	17	aiinchincheolchedyrkchedyshedylkchy
f13	12	18	chedyrklklktoqokcheoldarqokche
f13	12	19	toqokkeqokainiintorotchqoky
f13	12	20	tkedorchechedyqoktorchqokyqa
f13	12	21	shdorcheolorqokytoqokqokyqaol
f13	12	22	chycheoleainrctorchedyqaolcheol
f13	12	23	oketochedychytorcheololcheolar
f13	12	24	torainchedyqokotolaiinrrkdy
f13	12	25	otolcheolrkoltarqocheshedlh
f13	12	26	chedrrkyiinchetarolcheyaiin
f13	12	27	oltaryshedsholqtotain
f13	12	28	chyrlhalcheyokotainrk
f13	12	29	shqoiinshdorqaiinrkarsh
f13	12	30	rkiinshedaldyokiinarshdy
f13	13	1	okykodyokiinshdychedyd
f13	13	2	kodoraiinainarqchedqoqoky
f13	13	3	tarchedarkqokshetilcqokdor
f13	13	4	chedarcheolqokainlcchedyqoktor
f13	13	5	cheolqateshedsheshrkarcherc
f13	13	6	qateiinshelcshycheaiinar
f13	13	7	shshkychedydcheqaraiinaiin
f13	13	8	kykyshrkydoindilky
f13	13	9	chedydiqoyiinkecheainkody
f13	13	10	amarcheainkocheolqarchdy
f13	13	11	tarlkqarcheetchedyrkshedy
f13	13	12	indyeeddytchedykyshedyqok
f13	13	13	lkqokchedykyshedychecheolchdariin
f13	13	14	kedorcheolchdarortorainotdy
f13	13	15	cheorainiinqoktoroldytech
f13	13	16	ainchedyqokytotorchedyarqqoklh
f13	13	17	chedyqokyrctortorcheolaiinqokrtar
f13	13	18	cheolaraiinqokrlqoqocheol
f13	13	19	dyloltaryiinsholcheyot
f13	13	20	lolchyrshedalcheyaiinain
f13	13	21	tarshalcheyaiindyshyiindar
f13	13	22	rkarshyiinchedchychyalaiin
f13	13	23	arshdyiinainqolcalinlk
f13	13	24	dyqshchedycheddydyarki
f13	13	25	qyaiinolaiinsheerkkoqa
f13	13	26	chedyiinainchdarqopkqosheqa
f13	13	27	iinainrcdarshedylckeshecheolar
f13	13	28	ainrcqotshedyqoparchedycheolchedye
f13	13	29	qottqoqoplciinotoprqok
f13	13	30	tqochedylcardyamrsheki
f13	14	1	cheolotamrsherhtarshalch
f13	14	2	tordytarshalincheolqokarqop
f13	14	3	archininchcheollkdorqopchedy
f13	14	4	ddycheolqokarlklkdechedylk
f13	14	5	chedyrklkdorqoplkkedilksh
f13	14	6	koqokkedilkqokqokyshchey
f13	14	7	darqokcheshshetoqokycheyiinky
f13	14	8	cheorainiinqoktoroldytech
